DECADE,NHGISNAM,NHGISST,NHGISCTY,ICPSRST,ICPSRCTY,ICPSRNAM,ICPSRSTI,ICPSRCTYI,ICPSRFIP,STATE,COUNTY,PID,X_CENTROID,Y_CENTROID,GISJOIN,GISJOIN2,SHAPE_AREA,SHAPE_LEN,state,census_pop,enslaved,farmv_total,improved,unimproved,land,farmv,pc_enslaved,cotton,corn,year,farmv_na,area,cotton_pc,ccratio
1900,Clark,290,0450,34,450,CLARK,34,450,0,290,0450,2610,358456.86011689,334194.65198821,G2900450,2900450,1325809202.27,161278.523279,Missouri,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,511.8977948782939,NA,NA
1900,Clark,290,0450,34,450,CLARK,34,450,0,290,0450,2610,358456.86011689,334194.65198821,G2900450,2900450,1325809202.27,161278.523279,Missouri,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,511.8977948782939,NA,NA
1900,Clark,290,0450,34,450,CLARK,34,450,0,290,0450,2610,358456.86011689,334194.65198821,G2900450,2900450,1325809202.27,161278.523279,Missouri,15383,0,10579714,224651,82840,307491,34.406581005622925,0,0,1742630,1900,140.4047108481998,511.8977948782939,0,0
1900,Multnomah,410,0510,72,510,MULTNOMAH,72,510,0,410,0510,1137,-2036657.88601566,1184675.71942457,G4100510,4100510,1206038039.23,247777.296861,Oregon,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,465.65389029141147,NA,NA
1900,Multnomah,410,0510,72,510,MULTNOMAH,72,510,0,410,0510,1137,-2036657.88601566,1184675.71942457,G4100510,4100510,1206038039.23,247777.296861,Oregon,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,465.65389029141147,NA,NA
1900,Multnomah,410,0510,72,510,MULTNOMAH,72,510,0,410,0510,1137,-2036657.88601566,1184675.71942457,G4100510,4100510,1206038039.23,247777.296861,Oregon,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,465.65389029141147,NA,NA
1900,Multnomah,410,0510,72,510,MULTNOMAH,72,510,0,410,0510,1137,-2036657.88601566,1184675.71942457,G4100510,4100510,1206038039.23,247777.296861,Oregon,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,465.65389029141147,NA,NA
1900,Multnomah,410,0510,72,510,MULTNOMAH,72,510,0,410,0510,1137,-2036657.88601566,1184675.71942457,G4100510,4100510,1206038039.23,247777.296861,Oregon,103167,0,8422825,34196,68730,102926,81.8337932106562,0,0,3330,1900,333.94338343225155,465.65389029141147,0,0
1900,Hempstead,050,0570,42,570,HEMPSTEAD,42,570,0,050,0570,121,214495.10455643,-418766.50383855,G0500570,0500570,1920140941.38,250722.857913,Arkansas,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,741.3705622687203,NA,NA
1900,Hempstead,050,0570,42,570,HEMPSTEAD,42,570,0,050,0570,121,214495.10455643,-418766.50383855,G0500570,0500570,1920140941.38,250722.857913,Arkansas,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,741.3705622687203,NA,NA
1900,Hempstead,050,0570,42,570,HEMPSTEAD,42,570,0,050,0570,121,214495.10455643,-418766.50383855,G0500570,0500570,1920140941.38,250722.857913,Arkansas,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,741.3705622687203,NA,NA
1900,Hempstead,050,0570,42,570,HEMPSTEAD,42,570,0,050,0570,121,214495.10455643,-418766.50383855,G0500570,0500570,1920140941.38,250722.857913,Arkansas,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,741.3705622687203,NA,NA
1900,Hempstead,050,0570,42,570,HEMPSTEAD,42,570,0,050,0570,121,214495.10455643,-418766.50383855,G0500570,0500570,1920140941.38,250722.857913,Arkansas,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,741.3705622687203,NA,NA
1900,Hempstead,050,0570,42,570,HEMPSTEAD,42,570,0,050,0570,121,214495.10455643,-418766.50383855,G0500570,0500570,1920140941.38,250722.857913,Arkansas,24101,0,2790255,146988,142081,289069,9.652557001961469,0,9539500,681979,1900,39.389687530553566,741.3705622687203,395.81345172399483,13.987967371429326
1900,Crow Wing,270,0350,33,350,CROW WING,33,350,0,270,0350,1959,148545.94627767,1005019.5479274,G2700350,2700350,2994797940.68,239281.537064,Minnesota,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,1156.2979494450267,NA,NA
1900,Crow Wing,270,0350,33,350,CROW WING,33,350,0,270,0350,1959,148545.94627767,1005019.5479274,G2700350,2700350,2994797940.68,239281.537064,Minnesota,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,1156.2979494450267,NA,NA
1900,Crow Wing,270,0350,33,350,CROW WING,33,350,0,270,0350,1959,148545.94627767,1005019.5479274,G2700350,2700350,2994797940.68,239281.537064,Minnesota,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,1156.2979494450267,NA,NA
1900,Crow Wing,270,0350,33,350,CROW WING,33,350,0,270,0350,1959,148545.94627767,1005019.5479274,G2700350,2700350,2994797940.68,239281.537064,Minnesota,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,1156.2979494450267,NA,NA
1900,Crow Wing,270,0350,33,350,CROW WING,33,350,0,270,0350,1959,148545.94627767,1005019.5479274,G2700350,2700350,2994797940.68,239281.537064,Minnesota,14250,0,1951192,36179,134330,170509,11.443337301843304,0,0,91200,1900,46.69741712322861,1156.2979494450267,0,0
1900,Edwards,480,1370,49,1370,EDWARDS,49,1370,0,480,1370,963,-407470.81123826,-833209.09073777,G4801370,4801370,6738691865.26,330597.01595,Texas,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,2601.8234752668423,NA,NA
1900,Edwards,480,1370,49,1370,EDWARDS,49,1370,0,480,1370,963,-407470.81123826,-833209.09073777,G4801370,4801370,6738691865.26,330597.01595,Texas,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,2601.8234752668423,NA,NA
1900,Edwards,480,1370,49,1370,EDWARDS,49,1370,0,480,1370,963,-407470.81123826,-833209.09073777,G4801370,4801370,6738691865.26,330597.01595,Texas,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,2601.8234752668423,NA,NA
1900,Edwards,480,1370,49,1370,EDWARDS,49,1370,0,480,1370,963,-407470.81123826,-833209.09073777,G4801370,4801370,6738691865.26,330597.01595,Texas,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,2601.8234752668423,NA,NA
1900,Edwards,480,1370,49,1370,EDWARDS,49,1370,0,480,1370,963,-407470.81123826,-833209.09073777,G4801370,4801370,6738691865.26,330597.01595,Texas,3108,0,2883140,5104,989486,994590,2.8988226304306295,0,36000,30070,1900,11.82937511749031,2601.8234752668423,11.583011583011583,1.1972065181243765
1900,Edwards,200,0470,32,470,EDWARDS,32,470,0,200,0470,364,-288456.22165664,48465.73183668,G2000470,2000470,1611232185.4,176921.024284,Kansas,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,622.1002247767076,NA,NA
1900,Edwards,200,0470,32,470,EDWARDS,32,470,0,200,0470,364,-288456.22165664,48465.73183668,G2000470,2000470,1611232185.4,176921.024284,Kansas,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,622.1002247767076,NA,NA
1900,Edwards,200,0470,32,470,EDWARDS,32,470,0,200,0470,364,-288456.22165664,48465.73183668,G2000470,2000470,1611232185.4,176921.024284,Kansas,3682,0,3318452,131525,234234,365759,9.072782898028484,0,0,454290,1900,37.023773422241504,622.1002247767076,0,0
1900,Blount,010,0090,41,90,BLOUNT,41,90,0,010,0090,443,859589.74399699,-351585.1226273,G0100090,0100090,1977201484.98,239673.614243,Alabama,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,763.4017613231438,NA,NA
1900,Blount,010,0090,41,90,BLOUNT,41,90,0,010,0090,443,859589.74399699,-351585.1226273,G0100090,0100090,1977201484.98,239673.614243,Alabama,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,763.4017613231438,NA,NA
1900,Blount,010,0090,41,90,BLOUNT,41,90,0,010,0090,443,859589.74399699,-351585.1226273,G0100090,0100090,1977201484.98,239673.614243,Alabama,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,763.4017613231438,NA,NA
1900,Blount,010,0090,41,90,BLOUNT,41,90,0,010,0090,443,859589.74399699,-351585.1226273,G0100090,0100090,1977201484.98,239673.614243,Alabama,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,763.4017613231438,NA,NA
1900,Blount,010,0090,41,90,BLOUNT,41,90,0,010,0090,443,859589.74399699,-351585.1226273,G0100090,0100090,1977201484.98,239673.614243,Alabama,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,763.4017613231438,NA,NA
1900,Blount,010,0090,41,90,BLOUNT,41,90,0,010,0090,443,859589.74399699,-351585.1226273,G0100090,0100090,1977201484.98,239673.614243,Alabama,23119,0,2358320,128769,192672,321441,7.336711869363273,0,5724500,571650,1900,29.939298776189343,763.4017613231438,247.61019075219517,10.013994577101373
1900,Franklin,290,0710,34,710,FRANKLIN,34,710,0,290,0710,2621,425811.85905692,113150.72208279,G2900710,2900710,2410386476.85,226210.571384,Missouri,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,930.6554217540404,NA,NA
1900,Franklin,290,0710,34,710,FRANKLIN,34,710,0,290,0710,2621,425811.85905692,113150.72208279,G2900710,2900710,2410386476.85,226210.571384,Missouri,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,930.6554217540404,NA,NA
1900,Franklin,290,0710,34,710,FRANKLIN,34,710,0,290,0710,2621,425811.85905692,113150.72208279,G2900710,2900710,2410386476.85,226210.571384,Missouri,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,930.6554217540404,NA,NA
1900,Franklin,290,0710,34,710,FRANKLIN,34,710,0,290,0710,2621,425811.85905692,113150.72208279,G2900710,2900710,2410386476.85,226210.571384,Missouri,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,930.6554217540404,NA,NA
1900,Franklin,290,0710,34,710,FRANKLIN,34,710,0,290,0710,2621,425811.85905692,113150.72208279,G2900710,2900710,2410386476.85,226210.571384,Missouri,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,930.6554217540404,NA,NA
1900,Franklin,290,0710,34,710,FRANKLIN,34,710,0,290,0710,2621,425811.85905692,113150.72208279,G2900710,2900710,2410386476.85,226210.571384,Missouri,30581,0,12815983,263711,202887,466598,27.46686226687641,0,0,1849100,1900,112.08544242910578,930.6554217540404,0,0
1900,Chattooga,130,0550,44,550,CHATTOOGA,44,550,0,130,0550,398,968976.03111237,-284319.24410472,G1300550,1300550,813114706.415,127820.012444,Georgia,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,313.94534333016685,NA,NA
1900,Chattooga,130,0550,44,550,CHATTOOGA,44,550,0,130,0550,398,968976.03111237,-284319.24410472,G1300550,1300550,813114706.415,127820.012444,Georgia,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,313.94534333016685,NA,NA
1900,Chattooga,130,0550,44,550,CHATTOOGA,44,550,0,130,0550,398,968976.03111237,-284319.24410472,G1300550,1300550,813114706.415,127820.012444,Georgia,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,313.94534333016685,NA,NA
1900,Chattooga,130,0550,44,550,CHATTOOGA,44,550,0,130,0550,398,968976.03111237,-284319.24410472,G1300550,1300550,813114706.415,127820.012444,Georgia,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,313.94534333016685,NA,NA
1900,Chattooga,130,0550,44,550,CHATTOOGA,44,550,0,130,0550,398,968976.03111237,-284319.24410472,G1300550,1300550,813114706.415,127820.012444,Georgia,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,313.94534333016685,NA,NA
1900,Chattooga,130,0550,44,550,CHATTOOGA,44,550,0,130,0550,398,968976.03111237,-284319.24410472,G1300550,1300550,813114706.415,127820.012444,Georgia,12952,0,1744465,65028,88552,153580,11.358673004297435,0,2914500,339450,1900,46.3519231546721,313.94534333016685,225.02316244595428,8.58594785682722
1900,Fond Du Lac,550,0390,25,390,FOND DU LAC,25,390,0,550,0390,1888,601853.26480797,723852.59427676,G5500390,5500390,1983388376.96,204306.969834,Wisconsin,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,765.7905336716005,NA,NA
1900,Fond Du Lac,550,0390,25,390,FOND DU LAC,25,390,0,550,0390,1888,601853.26480797,723852.59427676,G5500390,5500390,1983388376.96,204306.969834,Wisconsin,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,765.7905336716005,NA,NA
1900,Fond Du Lac,550,0390,25,390,FOND DU LAC,25,390,0,550,0390,1888,601853.26480797,723852.59427676,G5500390,5500390,1983388376.96,204306.969834,Wisconsin,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,765.7905336716005,NA,NA
1900,Fond Du Lac,550,0390,25,390,FOND DU LAC,25,390,0,550,0390,1888,601853.26480797,723852.59427676,G5500390,5500390,1983388376.96,204306.969834,Wisconsin,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,765.7905336716005,NA,NA
1900,Fond Du Lac,550,0390,25,390,FOND DU LAC,25,390,0,550,0390,1888,601853.26480797,723852.59427676,G5500390,5500390,1983388376.96,204306.969834,Wisconsin,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,765.7905336716005,NA,NA
1900,Fond Du Lac,550,0390,25,390,FOND DU LAC,25,390,0,550,0390,1888,601853.26480797,723852.59427676,G5500390,5500390,1983388376.96,204306.969834,Wisconsin,47589,0,31274129,346171,102390,448561,69.72101676249162,0,0,1389850,1900,284.51415143458536,765.7905336716005,0,0
1900,Saline,310,1510,35,1510,SALINE,35,1510,0,310,1510,2133,-95833.31139766,339462.9921314,G3101510,3101510,1491989253.25,154426.919292,Nebraska,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,576.0602712766894,NA,NA
1900,Saline,310,1510,35,1510,SALINE,35,1510,0,310,1510,2133,-95833.31139766,339462.9921314,G3101510,3101510,1491989253.25,154426.919292,Nebraska,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,576.0602712766894,NA,NA
1900,Saline,310,1510,35,1510,SALINE,35,1510,0,310,1510,2133,-95833.31139766,339462.9921314,G3101510,3101510,1491989253.25,154426.919292,Nebraska,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,576.0602712766894,NA,NA
1900,Saline,310,1510,35,1510,SALINE,35,1510,0,310,1510,2133,-95833.31139766,339462.9921314,G3101510,3101510,1491989253.25,154426.919292,Nebraska,18252,0,14439139,296823,65068,361891,39.899138138279206,0,0,4653330,1900,162.81847221268387,576.0602712766894,0,0
1900,Dodge,310,0530,35,530,DODGE,35,530,0,310,0530,2092,-54135.92318693,457049.7254873,G3100530,3100530,1408745465.01,171169.245359,Nebraska,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,543.9196649478055,NA,NA
1900,Dodge,310,0530,35,530,DODGE,35,530,0,310,0530,2092,-54135.92318693,457049.7254873,G3100530,3100530,1408745465.01,171169.245359,Nebraska,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,543.9196649478055,NA,NA
1900,Dodge,310,0530,35,530,DODGE,35,530,0,310,0530,2092,-54135.92318693,457049.7254873,G3100530,3100530,1408745465.01,171169.245359,Nebraska,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,543.9196649478055,NA,NA
1900,Dodge,310,0530,35,530,DODGE,35,530,0,310,0530,2092,-54135.92318693,457049.7254873,G3100530,3100530,1408745465.01,171169.245359,Nebraska,22298,0,17982659,291866,36964,328830,54.68679560867317,0,0,4631090,1900,223.16322924953025,543.9196649478055,0,0
1900,Windham,500,0250,6,250,WINDHAM,6,250,0,500,0250,1676,1869690.31075736,845060.14907988,G5000250,5000250,2067087801.5,224233.159339,Vermont,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,798.1070621594475,NA,NA
1900,Windham,500,0250,6,250,WINDHAM,6,250,0,500,0250,1676,1869690.31075736,845060.14907988,G5000250,5000250,2067087801.5,224233.159339,Vermont,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,798.1070621594475,NA,NA
1900,Windham,500,0250,6,250,WINDHAM,6,250,0,500,0250,1676,1869690.31075736,845060.14907988,G5000250,5000250,2067087801.5,224233.159339,Vermont,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,798.1070621594475,NA,NA
1900,Windham,500,0250,6,250,WINDHAM,6,250,0,500,0250,1676,1869690.31075736,845060.14907988,G5000250,5000250,2067087801.5,224233.159339,Vermont,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,798.1070621594475,NA,NA
1900,Windham,500,0250,6,250,WINDHAM,6,250,0,500,0250,1676,1869690.31075736,845060.14907988,G5000250,5000250,2067087801.5,224233.159339,Vermont,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,798.1070621594475,NA,NA
1900,Windham,500,0250,6,250,WINDHAM,6,250,0,500,0250,1676,1869690.31075736,845060.14907988,G5000250,5000250,2067087801.5,224233.159339,Vermont,26660,0,7672042,141581,287315,428896,17.887884242333804,0,0,183020,1900,72.99601242914827,798.1070621594475,0,0
1900,Hancock,470,0670,54,670,HANCOCK,54,670,0,470,0670,1454,1130286.78421344,-33292.93096746,G4700670,4700670,578861980.741,154626.182613,Tennessee,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,223.49986029125057,NA,NA
1900,Hancock,470,0670,54,670,HANCOCK,54,670,0,470,0670,1454,1130286.78421344,-33292.93096746,G4700670,4700670,578861980.741,154626.182613,Tennessee,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,223.49986029125057,NA,NA
1900,Hancock,470,0670,54,670,HANCOCK,54,670,0,470,0670,1454,1130286.78421344,-33292.93096746,G4700670,4700670,578861980.741,154626.182613,Tennessee,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,223.49986029125057,NA,NA
1900,Hancock,470,0670,54,670,HANCOCK,54,670,0,470,0670,1454,1130286.78421344,-33292.93096746,G4700670,4700670,578861980.741,154626.182613,Tennessee,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,223.49986029125057,NA,NA
1900,Hancock,470,0670,54,670,HANCOCK,54,670,0,470,0670,1454,1130286.78421344,-33292.93096746,G4700670,4700670,578861980.741,154626.182613,Tennessee,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,223.49986029125057,NA,NA
1900,Hancock,470,0670,54,670,HANCOCK,54,670,0,470,0670,1454,1130286.78421344,-33292.93096746,G4700670,4700670,578861980.741,154626.182613,Tennessee,11147,0,1711945,65133,59386,124519,13.748464089817618,0,500,367150,1900,56.10406697550775,223.49986029125057,0.04485511796896026,0.0013618412093149939
1900,Horry,450,0510,48,510,HORRY,48,510,0,450,0510,628,1552328.12374761,-261351.32523166,G4500510,4500510,2963677951.62,309300.389898,South Carolina,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,1144.2824544935845,NA,NA
1900,Horry,450,0510,48,510,HORRY,48,510,0,450,0510,628,1552328.12374761,-261351.32523166,G4500510,4500510,2963677951.62,309300.389898,South Carolina,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,1144.2824544935845,NA,NA
1900,Horry,450,0510,48,510,HORRY,48,510,0,450,0510,628,1552328.12374761,-261351.32523166,G4500510,4500510,2963677951.62,309300.389898,South Carolina,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,1144.2824544935845,NA,NA
1900,Horry,450,0510,48,510,HORRY,48,510,0,450,0510,628,1552328.12374761,-261351.32523166,G4500510,4500510,2963677951.62,309300.389898,South Carolina,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,1144.2824544935845,NA,NA
1900,Horry,450,0510,48,510,HORRY,48,510,0,450,0510,628,1552328.12374761,-261351.32523166,G4500510,4500510,2963677951.62,309300.389898,South Carolina,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,1144.2824544935845,NA,NA
1900,Horry,450,0510,48,510,HORRY,48,510,0,450,0510,628,1552328.12374761,-261351.32523166,G4500510,4500510,2963677951.62,309300.389898,South Carolina,23364,0,2185895,79918,388256,468174,4.668979909179066,0,2803000,332130,1900,19.052947283463233,1144.2824544935845,119.97089539462421,8.439466473971036
1900,Scotland,370,1650,47,1650,SCOTLAND,47,1650,0,370,1650,2402,1490855.33661265,-167869.09040994,G3701650,3701650,830473536.752,149543.599344,North Carolina,12553,0,2417729,61442,65961,127403,18.977017809627718,0,8030500,197500,1900,77.44049598785988,320.64762519392417,639.7275551660957,40.66075949367089
1900,Cochise,045,0035,61,30,COCHISE,61,30,0,045,0035,497,-1290621.6718023,-534911.28432028,G0450035,0450035,16106744715,510634.612416,Arizona Territory,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,6218.848902360405,NA,NA
1900,Cochise,045,0035,61,30,COCHISE,61,30,0,045,0035,497,-1290621.6718023,-534911.28432028,G0450035,0450035,16106744715,510634.612416,Arizona Territory,9251,0,3505069,10576,52416,62992,55.64308166116332,0,0,8140,1900,227.06559509826428,6218.848902360405,0,0
1900,Grenada,280,0430,46,430,GRENADA,46,430,0,280,0430,1623,569585.09812469,-398924.49199127,G2800430,2800430,1163896730.83,165006.148778,Mississippi,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,449.3830401522577,NA,NA
1900,Grenada,280,0430,46,430,GRENADA,46,430,0,280,0430,1623,569585.09812469,-398924.49199127,G2800430,2800430,1163896730.83,165006.148778,Mississippi,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,449.3830401522577,NA,NA
1900,Grenada,280,0430,46,430,GRENADA,46,430,0,280,0430,1623,569585.09812469,-398924.49199127,G2800430,2800430,1163896730.83,165006.148778,Mississippi,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,449.3830401522577,NA,NA
1900,Grenada,280,0430,46,430,GRENADA,46,430,0,280,0430,1623,569585.09812469,-398924.49199127,G2800430,2800430,1163896730.83,165006.148778,Mississippi,14112,0,1806458,87175,129049,216224,8.35456748557052,0,5853500,373150,1900,34.09291472121565,449.3830401522577,414.7888321995465,15.686721157711377
1900,Wright,290,2290,34,2290,WRIGHT,34,2290,0,290,2290,2688,310125.56322975,-20010.53361196,G2902290,2902290,1769436869.77,171065.361797,Missouri,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,683.1833949114152,NA,NA
1900,Wright,290,2290,34,2290,WRIGHT,34,2290,0,290,2290,2688,310125.56322975,-20010.53361196,G2902290,2902290,1769436869.77,171065.361797,Missouri,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,683.1833949114152,NA,NA
1900,Wright,290,2290,34,2290,WRIGHT,34,2290,0,290,2290,2688,310125.56322975,-20010.53361196,G2902290,2902290,1769436869.77,171065.361797,Missouri,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,683.1833949114152,NA,NA
1900,Wright,290,2290,34,2290,WRIGHT,34,2290,0,290,2290,2688,310125.56322975,-20010.53361196,G2902290,2902290,1769436869.77,171065.361797,Missouri,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,683.1833949114152,NA,NA
1900,Wright,290,2290,34,2290,WRIGHT,34,2290,0,290,2290,2688,310125.56322975,-20010.53361196,G2902290,2902290,1769436869.77,171065.361797,Missouri,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,683.1833949114152,NA,NA
1900,Wright,290,2290,34,2290,WRIGHT,34,2290,0,290,2290,2688,310125.56322975,-20010.53361196,G2902290,2902290,1769436869.77,171065.361797,Missouri,17519,0,3306600,139272,187310,326582,10.124869098725588,0,0,505780,1900,41.31707588005088,683.1833949114152,0,0
1900,Erie,420,0490,14,490,ERIE,14,490,0,420,0490,1190,1307584.96815628,613308.96437119,G4200490,4200490,2082480045.14,277887.499574,Pennsylvania,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,804.0500406544338,NA,NA
1900,Erie,420,0490,14,490,ERIE,14,490,0,420,0490,1190,1307584.96815628,613308.96437119,G4200490,4200490,2082480045.14,277887.499574,Pennsylvania,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,804.0500406544338,NA,NA
1900,Erie,420,0490,14,490,ERIE,14,490,0,420,0490,1190,1307584.96815628,613308.96437119,G4200490,4200490,2082480045.14,277887.499574,Pennsylvania,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,804.0500406544338,NA,NA
1900,Erie,420,0490,14,490,ERIE,14,490,0,420,0490,1190,1307584.96815628,613308.96437119,G4200490,4200490,2082480045.14,277887.499574,Pennsylvania,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,804.0500406544338,NA,NA
1900,Erie,420,0490,14,490,ERIE,14,490,0,420,0490,1190,1307584.96815628,613308.96437119,G4200490,4200490,2082480045.14,277887.499574,Pennsylvania,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,804.0500406544338,NA,NA
1900,Erie,420,0490,14,490,ERIE,14,490,0,420,0490,1190,1307584.96815628,613308.96437119,G4200490,4200490,2082480045.14,277887.499574,Pennsylvania,98473,0,24649795,286480,173381,459861,53.60270820965466,0,0,686470,1900,218.73933785013497,804.0500406544338,0,0
1900,Standing Rock Indian Reservation,380,9055,36,875,STANDING ROCK RES,36,875,0,380,9055,2221,-390219.95267521,972946.1678323,G3809055,3809055,2922254090.59,470189.828049,North Dakota,2208,0,749723,14430,21141,35571,21.07680413820247,0,0,23390,1900,86.00920242975714,1128.2886123326643,0,0
1900,St Clair,260,1470,23,1470,ST CLAIR,23,1470,0,260,1470,1937,1077257.13493531,684979.02910152,G2601470,2601470,1880623059.31,412720.690005,Michigan,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,726.112622698488,NA,NA
1900,St Clair,260,1470,23,1470,ST CLAIR,23,1470,0,260,1470,1937,1077257.13493531,684979.02910152,G2601470,2601470,1880623059.31,412720.690005,Michigan,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,726.112622698488,NA,NA
