GISJOIN,YEAR,STATE,STATEA,COUNTY,COUNTYA,AREANAME,STATEICP,COUNTYICP,AOB001,AOS001,AOS002,AOD001,AOD002,AOD003
"G1900350","1880","Iowa","190","Cherokee","0350","Cherokee","31","350",8240,146397,33313,2576580,210610,817350
"G1900370","1880","Iowa","190","Chickasaw","0370","Chickasaw","31","370",14534,217968,52678,5235497,384969,1053837
"G1900390","1880","Iowa","190","Clarke","0390","Clarke","31","390",11513,164691,46377,3878038,204156,1126550
"G1900410","1880","Iowa","190","Clay","0410","Clay","31","410",4248,53457,31872,917895,101574,498828
"G1900430","1880","Iowa","190","Clayton","0430","Clayton","31","430",28829,268876,152005,10111398,518688,1581473
"G1900450","1880","Iowa","190","Clinton","0450","Clinton","31","450",36763,391097,30564,15087826,575172,2616994
"G1900470","1880","Iowa","190","Crawford","0470","Crawford","31","470",12413,223950,49879,4539634,367351,2948518
"G1900490","1880","Iowa","190","Dallas","0490","Dallas","31","490",18746,234264,51897,6828760,312018,1618473
"G1900510","1880","Iowa","190","Davis","0510","Davis","31","510",16468,215548,84897,4857117,224357,1213466
"G1900530","1880","Iowa","190","Decatur","0530","Decatur","31","530",15336,196504,79767,4431501,314164,1344162
"G1900550","1880","Iowa","190","Delaware","0550","Delaware","31","550",17950,259470,58481,9261916,380959,1840880
"G1900570","1880","Iowa","190","Des Moines","0570","Des Moines","31","570",33099,177956,65947,9416824,286603,1370823
"G1900590","1880","Iowa","190","Dickinson","0590","Dickinson","31","590",1901,20014,20543,424760,43072,160544
"G1900610","1880","Iowa","190","Dubuque","0610","Dubuque","31","610",42996,275223,98010,11456450,508342,1566505
"G1900630","1880","Iowa","190","Emmet","0630","Emmet","31","630",1550,10912,19995,366035,32500,149399
"G1900650","1880","Iowa","190","Fayette","0650","Fayette","31","650",22258,288897,71436,7506913,445544,1693280
"G1900670","1880","Iowa","190","Floyd","0670","Floyd","31","670",14677,230560,34637,5747868,408131,1058542
"G1900690","1880","Iowa","190","Franklin","0690","Franklin","31","690",10249,179142,44717,3886408,282984,935679
"G1900710","1880","Iowa","190","Fremont","0710","Fremont","31","710",17652,248788,38485,6816577,308131,1407329
"G1900730","1880","Iowa","190","Greene","0730","Greene","31","730",12727,161114,50981,4045995,230623,1197595
"G1900750","1880","Iowa","190","Grundy","0750","Grundy","31","750",12639,283087,8568,6616576,376893,1306336
"G1900770","1880","Iowa","190","Guthrie","0770","Guthrie","31","770",14394,172012,51407,4225628,240711,1000389
"G1900790","1880","Iowa","190","Hamilton","0790","Hamilton","31","790",11252,120309,55602,3084041,218650,999273
"G1900810","1880","Iowa","190","Hancock","0810","Hancock","31","810",3453,61729,25880,793771,98101,256263
"G1900830","1880","Iowa","190","Hardin","0830","Hardin","31","830",17807,201001,46939,4728772,252064,1068154
"G1900850","1880","Iowa","190","Harrison","0850","Harrison","31","850",16649,189006,65894,4994438,250377,1593644
"G1900870","1880","Iowa","190","Henry","0870","Henry","31","870",20986,222165,48102,8279291,301572,1456131
"G1900890","1880","Iowa","190","Howard","0890","Howard","31","890",10837,190156,35623,4456329,341461,770302
"G1900910","1880","Iowa","190","Humboldt","0910","Humboldt","31","910",5341,63594,35456,1132258,129380,508411
"G1900930","1880","Iowa","190","Ida","0930","Ida","31","930",4382,72191,36205,1684818,133892,424731
"G1900950","1880","Iowa","190","Iowa","0950","Iowa","31","950",19221,293072,41199,7897423,376673,1743625
"G1900970","1880","Iowa","190","Jackson","0970","Jackson","31","970",23771,247432,119254,8898348,417622,1690819
"G1900990","1880","Iowa","190","Jasper","0990","Jasper","31","990",25963,393187,39154,11622926,508831,2331295
"G1901010","1880","Iowa","190","Jefferson","1010","Jefferson","31","1010",17469,203609,59289,6881686,288166,1333036
"G1901030","1880","Iowa","190","Johnson","1030","Johnson","31","1030",25429,291170,61674,11125988,419173,2168293
"G1901050","1880","Iowa","190","Jones","1050","Jones","31","1050",21052,270716,62229,9554382,365487,2128905
"G1901070","1880","Iowa","190","Keokuk","1070","Keokuk","31","1070",21258,291017,56373,8788908,363047,1812627
"G1901090","1880","Iowa","190","Kossuth","1090","Kossuth","31","1090",6178,72235,38063,1527679,142536,520244
"G1901110","1880","Iowa","190","Lee","1110","Lee","31","1110",34859,218733,82055,9079064,342381,1316413
"G1901130","1880","Iowa","190","Linn","1130","Linn","31","1130",37237,341686,64472,12865816,473878,2518628
"G1901150","1880","Iowa","190","Louisa","1150","Louisa","31","1150",13142,169326,45677,6302028,240588,1303051
"G1901170","1880","Iowa","190","Lucas","1170","Lucas","31","1170",14530,155860,56149,4487528,187845,1108809
"G1901190","1880","Iowa","190","Lyon","1190","Lyon","31","1190",1968,29689,31811,553105,71450,165286
"G1901210","1880","Iowa","190","Madison","1210","Madison","31","1210",17224,248936,63054,6641334,329023,1585151
"G1901230","1880","Iowa","190","Mahaska","1230","Mahaska","31","1230",25202,277508,54977,9969914,398844,1939028
"G1901250","1880","Iowa","190","Marion","1250","Marion","31","1250",25111,234928,69217,7343761,322113,1772572
"G1901270","1880","Iowa","190","Marshall","1270","Marshall","31","1270",23752,325988,24052,9681870,436340,1962227
"G1901290","1880","Iowa","190","Mills","1290","Mills","31","1290",14137,204978,33644,5612722,265198,1241880
"G1901310","1880","Iowa","190","Mitchell","1310","Mitchell","31","1310",14363,221396,35119,5990056,413123,921724
"G1901330","1880","Iowa","190","Monona","1330","Monona","31","1330",9055,97628,53313,3376779,167375,1113487
"G1901350","1880","Iowa","190","Monroe","1350","Monroe","31","1350",13719,170141,70124,4045897,200601,1053639
"G1901370","1880","Iowa","190","Montgomery","1370","Montgomery","31","1370",15895,202010,27183,5326378,284533,1093865
"G1901390","1880","Iowa","190","Muscatine","1390","Muscatine","31","1390",23170,231564,34993,9420392,313714,1565519
"G1901410","1880","Iowa","190","O Brien","1410","O Brien","31","1410",4155,51609,23108,893256,96874,338787
"G1901430","1880","Iowa","190","Osceola","1430","Osceola","31","1430",2219,60467,27209,676595,80071,186811
"G1901450","1880","Iowa","190","Page","1450","Page","31","1450",19667,270278,33096,7302745,338562,1734295
"G1901470","1880","Iowa","190","Palo Alto","1470","Palo Alto","31","1470",4131,35859,44790,931035,109222,438000
"G1901490","1880","Iowa","190","Plymouth","1490","Plymouth","31","1490",8566,148743,68022,2775538,267396,804423
"G1901510","1880","Iowa","190","Pocahontas","1510","Pocahontas","31","1510",3713,40592,39686,828725,87117,532976
"G1901530","1880","Iowa","190","Polk","1530","Polk","31","1530",42395,285297,41412,10235752,442284,1797725
"G1901550","1880","Iowa","190","Pottawattamie","1550","Pottawattamie","31","1550",39850,347520,63551,8679056,519921,2372180
"G1901570","1880","Iowa","190","Poweshiek","1570","Poweshiek","31","1570",18936,335036,26965,8504002,389924,1899769
"G1901590","1880","Iowa","190","Ringgold","1590","Ringgold","31","1590",12085,164568,60488,3704319,198478,1138190
"G1901610","1880","Iowa","190","Sac","1610","Sac","31","1610",8774,166764,56184,3657430,256692,874479
"G1901630","1880","Iowa","190","Scott","1630","Scott","31","1630",41266,256343,17208,14197424,479957,1817562
"G1901650","1880","Iowa","190","Shelby","1650","Shelby","31","1650",12696,193693,45339,4803183,333477,1216933
"G1901670","1880","Iowa","190","Sioux","1670","Sioux","31","1670",5426,91625,43981,1396760,215139,458997
"G1901690","1880","Iowa","190","Story","1690","Story","31","1690",16906,235380,39302,5870374,360421,1491183
"G1901710","1880","Iowa","190","Tama","1710","Tama","31","1710",21585,372562,39306,9368384,499405,1982198
"G1901730","1880","Iowa","190","Taylor","1730","Taylor","31","1730",15635,234889,42074,5404475,313687,1448243
"G1901750","1880","Iowa","190","Union","1750","Union","31","1750",14980,157913,30541,3545732,184572,929065
"G1901770","1880","Iowa","190","Van Buren","1770","Van Buren","31","1770",17043,196215,93998,6954474,277247,1309019
"G1901790","1880","Iowa","190","Wapello","1790","Wapello","31","1790",25285,197906,63537,6416097,231512,1148795
"G1901810","1880","Iowa","190","Warren","1810","Warren","31","1810",19578,269601,65605,7595862,345000,1723058
"G1901830","1880","Iowa","190","Washington","1830","Washington","31","1830",20374,284545,48672,9423312,385722,1904099
"G1901850","1880","Iowa","190","Wayne","1850","Wayne","31","1850",16127,250359,44068,5431079,289687,1375856
"G1901870","1880","Iowa","190","Webster","1870","Webster","31","1870",15951,137075,64997,3539048,268962,1182738
"G1901890","1880","Iowa","190","Winnebago","1890","Winnebago","31","1890",4917,53070,20776,1156810,103062,253643
"G1901910","1880","Iowa","190","Winneshiek","1910","Winneshiek","31","1910",23938,338105,80630,9299266,568208,1454718
"G1901930","1880","Iowa","190","Woodbury","1930","Woodbury","31","1930",14996,121350,46570,2298102,177660,1016181
"G1901950","1880","Iowa","190","Worth","1950","Worth","31","1950",7953,129002,43897,2598183,259717,469599
"G1901970","1880","Iowa","190","Wright","1970","Wright","31","1970",5062,76275,33995,1627904,149577,521855
"G2000010","1880","Kansas","200","Allen","0010","Allen","32","10",11303,118223,101041,2660056,725502,716577
"G2000030","1880","Kansas","200","Anderson","0030","Anderson","32","30",9057,93409,80909,2423885,151100,869349
"G2000035","1880","Kansas","200","Arapahoe","0035","Arapahoe","32","810",3,0,0,0,0,0
"G2000050","1880","Kansas","200","Atchison","0050","Atchison","32","50",26668,166503,47765,4952600,251861,1079831
"G2000070","1880","Kansas","200","Barber","0070","Barber","32","70",2661,11005,42066,187375,16261,366918
"G2000090","1880","Kansas","200","Barton","0090","Barton","32","90",10318,191006,162516,2746000,219837,490728
"G2000110","1880","Kansas","200","Bourbon","0110","Bourbon","32","110",19591,205287,85052,3987984,224505,1096994
"G2000130","1880","Kansas","200","Brown","0130","Brown","32","130",12817,236858,41070,5550601,257445,1425502
"G2000135","1880","Kansas","200","Buffalo","0135","Buffalo","32","135",191,1069,17650,31335,3090,21434
"G2000150","1880","Kansas","200","Butler","0150","Butler","32","150",18586,201510,257205,5314285,297567,1204257
"G2000170","1880","Kansas","200","Chase","0170","Chase","32","170",6081,64774,64648,1956745,100119,848588
"G2000190","1880","Kansas","200","Chautauqua","0190","Chautauqua","32","190",11072,85735,121927,1751466,102013,703787
"G2000210","1880","Kansas","200","Cherokee","0210","Cherokee","32","210",21905,195529,95370,2869364,219199,732375
"G2000230","1880","Kansas","200","Cheyenne","0230","Cheyenne","32","230",37,25,620,1400,600,65950
"G2000250","1880","Kansas","200","Clark","0250","Clark","32","250",163,238,5842,15870,3100,187492
"G2000270","1880","Kansas","200","Clay","0270","Clay","32","270",12320,178067,150729,3424390,252698,696179
"G2000290","1880","Kansas","200","Cloud","0290","Cloud","32","290",15343,160219,219184,3703518,272232,907810
"G2000310","1880","Kansas","200","Coffey","0310","Coffey","32","310",11438,108336,72691,2782073,149539,1000816
"G2000330","1880","Kansas","200","Comanche","0330","Comanche","32","330",372,909,15525,49485,5010,204620
"G2000350","1880","Kansas","200","Cowley","0350","Cowley","32","350",21538,215308,203812,4395408,276390,1043323
"G2000370","1880","Kansas","200","Crawford","0370","Crawford","32","370",16851,223832,89552,3717255,281046,1000052
"G2000375","1880","Kansas","200","Davis","0375","Davis","32","610",6994,66004,64358,1637885,100303,390115
"G2000390","1880","Kansas","200","Decatur","0390","Decatur","32","390",4180,21795,155503,479799,47477,195482
"G2000410","1880","Kansas","200","Dickinson","0410","Dickinson","32","410",15251,255290,133387,5524392,386049,926132
"G2000430","1880","Kansas","200","Doniphan","0430","Doniphan","32","430",14257,162372,45168,4063953,288141,797655
"G2000450","1880","Kansas","200","Douglas","0450","Douglas","32","450",21700,192100,67682,6031495,332466,1215632
"G2000470","1880","Kansas","200","Edwards","0470","Edwards","32","470",2409,29782,102650,666600,40192,118629
"G2000490","1880","Kansas","200","Elk","0490","Elk","32","490",10623,87922,114534,1693074,103053,637887
"G2000510","1880","Kansas","200","Ellis","0510","Ellis","32","510",6179,48206,159600,1222841,100464,270516
"G2000530","1880","Kansas","200","Ellsworth","0530","Ellsworth","32","530",8494,91135,158323,2054114,143676,523217
"G2000555","1880","Kansas","200","Foote","0555","Foote","32","555",411,1318,3095,15710,1110,3891
"G2000570","1880","Kansas","200","Ford","0570","Ford","32","570",3122,14133,54713,322864,26149,81737
"G2000590","1880","Kansas","200","Franklin","0590","Franklin","32","590",16797,178890,76194,4350046,225913,1197324
"G2000630","1880","Kansas","200","Gove","0630","Gove","32","630",1196,8268,55331,138275,13513,72254
"G2000650","1880","Kansas","200","Graham","0650","Graham","32","650",4258,21519,112362,240793,31928,150165
"G2000670","1880","Kansas","200","Grant","0670","Grant","32","670",9,0,0,0,0,0
"G2000710","1880","Kansas","200","Greeley","0710","Greeley","32","710",3,0,0,0,0,0
"G2000730","1880","Kansas","200","Greenwood","0730","Greenwood","32","730",10548,86240,218974,2537656,153772,1228914
"G2000750","1880","Kansas","200","Hamilton","0750","Hamilton","32","750",168,0,0,0,0,0
"G2000770","1880","Kansas","200","Harper","0770","Harper","32","770",4133,52985,99664,790595,67073,248879
"G2000790","1880","Kansas","200","Harvey","0790","Harvey","32","790",11451,161724,79757,2972737,215437,545789
"G2000830","1880","Kansas","200","Hodgeman","0830","Hodgeman","32","830",1704,14789,80812,258165,23418,94980
"G2000850","1880","Kansas","200","Jackson","0850","Jackson","32","850",10718,154951,40249,3368885,176222,1157886
"G2000870","1880","Kansas","200","Jefferson","0870","Jefferson","32","870",15563,194019,70661,5223973,269920,1367237
"G2000890","1880","Kansas","200","Jewell","0890","Jewell","32","890",17475,202138,304050,4065329,355595,1017296
"G2000910","1880","Kansas","200","Johnson","0910","Johnson","32","910",16853,235167,37178,6254085,296858,1204315
"G2000915","1880","Kansas","200","Kansas","0915","Kansas","32","1290",9,0,0,0,0,0
"G2000930","1880","Kansas","200","Kearny","0930","Kearny","32","930",159,110,200,800,100,451
"G2000950","1880","Kansas","200","Kingman","0950","Kingman","32","950",3713,43552,114253,709050,56960,199536
"G2000990","1880","Kansas","200","Labette","0990","Labette","32","990",22735,231325,138806,4652770,265323,900154
"G2001010","1880","Kansas","200","Lane","1010","Lane","32","1010",601,3060,41678,88678,11583,41540
"G2001030","1880","Kansas","200","Leavenworth","1030","Leavenworth","32","1030",32355,171204,57597,4750200,211890,947867
"G2001050","1880","Kansas","200","Lincoln","1050","Lincoln","32","1050",8582,91149,193263,2158881,185037,468497
"G2001070","1880","Kansas","200","Linn","1070","Linn","32","1070",15298,206396,75196,3517716,179967,1171282
"G2001110","1880","Kansas","200","Lyon","1110","Lyon","32","1110",17326,145658,96781,4125717,234079,1457273
"G2001130","1880","Kansas","200","McPherson","1130","Mcpherson","32","1130",17143,287703,188913,5325550,407720,939342
"G2001150","1880","Kansas","200","Marion","1150","Marion","32","1150",12453,141053,104473,3343862,216568,630886
"G2001170","1880","Kansas","200","Marshall","1170","Marshall","32","1170",16136,167310,154108,4387781,291800,1162925
