GISJOIN,YEAR,STATE,STATEA,COUNTY,COUNTYA,AREANAME,STATEICP,COUNTYICP,ASW001,AUJ001,AUJ002,AUK001,AUK002,AUK003
"G2300150","1890","Maine","230","Lincoln","0150","Lincoln","2","150",21996,110876,108946,4153700,229060,622400
"G2300170","1890","Maine","230","Oxford","0170","Oxford","2","170",30586,254333,336221,6697660,394960,1556240
"G2300190","1890","Maine","230","Penobscot","0190","Penobscot","2","190",72865,337505,321376,9446650,617280,2117590
"G2300210","1890","Maine","230","Piscataquis","0210","Piscataquis","2","210",16134,116977,159299,2834990,208900,747820
"G2300230","1890","Maine","230","Sagadahoc","0230","Sagadahoc","2","230",19452,56633,54396,2184620,117200,296380
"G2300250","1890","Maine","230","Somerset","0250","Somerset","2","250",32627,280082,302257,7255610,402210,1648050
"G2300270","1890","Maine","230","Waldo","0270","Waldo","2","270",27759,211168,167637,6094890,388860,1191020
"G2300290","1890","Maine","230","Washington","0290","Washington","2","290",44482,94319,178629,2830410,192880,612580
"G2300310","1890","Maine","230","York","0310","York","2","310",62829,231892,191843,11502490,492067,1362960
"G2400010","1890","Maryland","240","Allegany","0010","Allegany","52","10",41571,63799,66806,2560810,98620,314700
"G2400030","1890","Maryland","240","Anne Arundel","0030","Anne Arundel","52","30",34094,163582,72817,7290060,278910,688500
"G2400050","1890","Maryland","240","Baltimore","0050","Baltimore","52","50",72909,247267,98442,29984960,909360,2240610
"G2400090","1890","Maryland","240","Calvert","0090","Calvert","52","70",9860,77689,47657,1739340,45370,225750
"G2400110","1890","Maryland","240","Caroline","0110","Caroline","52","90",13903,102507,50097,3812150,211730,499020
"G2400130","1890","Maryland","240","Carroll","0130","Carroll","52","110",32376,217067,52944,12069290,566210,1389340
"G2400150","1890","Maryland","240","Cecil","0150","Cecil","52","130",25851,146240,40097,8122760,372760,951660
"G2400170","1890","Maryland","240","Charles","0170","Charles","52","150",15191,134365,99860,2446230,95980,412460
"G2400190","1890","Maryland","240","Dorchester","0190","Dorchester","52","170",24843,130607,90744,3681000,166470,542430
"G2400210","1890","Maryland","240","Frederick","0210","Frederick","52","190",49512,297846,69859,17712960,654960,2105130
"G2400230","1890","Maryland","240","Garrett","0230","Garrett","52","210",14213,109736,113949,3643420,160980,653820
"G2400250","1890","Maryland","240","Harford","0250","Harford","52","230",28993,164470,64907,10227600,399810,1292410
"G2400270","1890","Maryland","240","Howard","0270","Howard","52","250",16269,115289,36013,6652550,270850,644860
"G2400290","1890","Maryland","240","Kent","0290","Kent","52","270",17471,140346,29747,6191120,244950,722000
"G2400310","1890","Maryland","240","Montgomery","0310","Montgomery","52","290",27185,193937,73996,11634460,381760,1249790
"G2400330","1890","Maryland","240","Prince Georges","0330","Prince Georges","52","310",26080,180767,75528,8031030,246550,684950
"G2400350","1890","Maryland","240","Queen Anne's","0350","Queen Anne's","52","330",18461,172042,48437,8039980,339720,1002870
"G2400370","1890","Maryland","240","St Mary's","0370","St Mary's","52","370",15819,115512,81200,2500600,96520,371020
"G2400390","1890","Maryland","240","Somerset","0390","Somerset","52","350",24155,77722,56319,2906190,145650,345620
"G2400410","1890","Maryland","240","Talbot","0410","Talbot","52","390",19736,120754,36290,7245510,264890,734630
"G2400430","1890","Maryland","240","Washington","0430","Washington","52","410",39782,190676,41466,11070420,374940,1214280
"G2400450","1890","Maryland","240","Wicomico","0450","Wicomico","52","430",19930,108948,91519,2798730,86060,396840
"G2400470","1890","Maryland","240","Worcester","0470","Worcester","52","450",19747,138922,100052,2582610,116100,436690
"G2405100","1890","Maryland","240","Baltimore City","5100","Baltimore City","52","5100",434439,2818,736,2114770,10940,74940
"G2500010","1890","Massachusetts","250","Barnstable","0010","Barnstable","3","10",29172,15837,36673,1895340,68870,156030
"G2500030","1890","Massachusetts","250","Berkshire","0030","Berkshire","3","30",81108,254367,194430,12517710,438390,1668280
"G2500050","1890","Massachusetts","250","Bristol","0050","Bristol","3","50",186465,91552,102159,11308970,448670,1044100
"G2500070","1890","Massachusetts","250","Dukes","0070","Dukes","3","70",4369,17427,20970,809270,30470,83730
"G2500090","1890","Massachusetts","250","Essex","0090","Essex","3","90",299995,104136,54189,11742610,548590,1144600
"G2500110","1890","Massachusetts","250","Franklin","0110","Franklin","3","110",38610,185611,148019,7717510,441560,1182630
"G2500130","1890","Massachusetts","250","Hampden","0130","Hampden","3","130",135713,169308,103476,7829534,409340,1057550
"G2500150","1890","Massachusetts","250","Hampshire","0150","Hampshire","3","150",51859,161312,129552,8189110,471460,1155280
"G2500170","1890","Massachusetts","250","Middlesex","0170","Middlesex","3","170",431167,187014,129381,25056530,1194140,2238900
"G2500190","1890","Massachusetts","250","Nantucket","0190","Nantucket","3","190",3268,1485,1187,82550,5020,14830
"G2500210","1890","Massachusetts","250","Norfolk","0210","Norfolk","3","210",118950,61630,48620,9665330,341820,848453
"G2500230","1890","Massachusetts","250","Plymouth","0230","Plymouth","3","230",92700,56922,87459,6219820,276610,616590
"G2500250","1890","Massachusetts","250","Suffolk","0250","Suffolk","3","250",484780,1994,451,1066650,21260,42890
"G2500270","1890","Massachusetts","250","Worcester","0270","Worcester","3","270",280787,348429,284692,23437350,1242740,2946315
"G2600010","1890","Michigan","260","Alcona","0010","Alcona","23","10",5409,12867,19427,586530,42300,115690
"G2600030","1890","Michigan","260","Alger","0030","Alger","23","30",1238,386,3745,19240,1550,4350
"G2600050","1890","Michigan","260","Allegan","0050","Allegan","23","50",38961,302026,118534,17135800,729910,2079510
"G2600070","1890","Michigan","260","Alpena","0070","Alpena","23","70",15581,19688,37833,846000,59400,168860
"G2600090","1890","Michigan","260","Antrim","0090","Antrim","23","90",10413,31549,43666,1561680,83490,279760
"G2600110","1890","Michigan","260","Arenac","0110","Arenac","23","110",5683,18093,32499,902860,45220,164710
"G2600130","1890","Michigan","260","Baraga","0130","Baraga","23","130",3036,294,518,83500,1800,3540
"G2600150","1890","Michigan","260","Barry","0150","Barry","23","150",23783,248048,77699,11328950,446840,1589800
"G2600170","1890","Michigan","260","Bay","0170","Bay","23","170",56412,66064,46932,5194630,268500,653160
"G2600190","1890","Michigan","260","Benzie","0190","Benzie","23","190",5237,16710,29162,750620,33320,134880
"G2600210","1890","Michigan","260","Berrien","0210","Berrien","23","210",41285,235799,86884,16414960,470550,1626150
"G2600230","1890","Michigan","260","Branch","0230","Branch","23","230",26791,225533,69582,13089040,422560,1595650
"G2600250","1890","Michigan","260","Calhoun","0250","Calhoun","23","250",43501,315821,89361,16647190,653880,2085485
"G2600270","1890","Michigan","260","Cass","0270","Cass","23","270",20953,209819,64901,12288350,358150,1235050
"G2600290","1890","Michigan","260","Charlevoix","0290","Charlevoix","23","290",9686,27698,44248,1285710,73200,231650
"G2600310","1890","Michigan","260","Cheboygan","0310","Cheboygan","23","310",11986,21800,40323,930790,54850,175460
"G2600330","1890","Michigan","260","Chippewa","0330","Chippewa","23","330",12019,21440,43440,939750,55015,152405
"G2600350","1890","Michigan","260","Clare","0350","Clare","23","350",7558,13639,22770,571930,29910,117860
"G2600370","1890","Michigan","260","Clinton","0370","Clinton","23","370",26509,256391,83231,14011400,538200,1735770
"G2600390","1890","Michigan","260","Crawford","0390","Crawford","23","390",2962,6915,17647,201850,17110,40680
"G2600410","1890","Michigan","260","Delta","0410","Delta","23","410",15330,13974,22585,569440,48090,110340
"G2600450","1890","Michigan","260","Eaton","0450","Eaton","23","450",32094,246855,90349,14180700,537270,1785690
"G2600470","1890","Michigan","260","Emmet","0470","Emmet","23","470",8756,20930,46938,1084990,56510,162270
"G2600490","1890","Michigan","260","Genesee","0490","Genesee","23","490",39430,279047,93188,15672600,657440,1905690
"G2600510","1890","Michigan","260","Gladwin","0510","Gladwin","23","510",4208,10242,14870,421150,47200,127900
"G2600530","1890","Michigan","260","Gogebic","0530","Gogebic","23","530",13166,217,771,18900,380,2840
"G2600550","1890","Michigan","260","Grand Traverse","0550","Grand Traverse","23","550",13355,54752,63036,2628260,116390,380270
"G2600570","1890","Michigan","260","Gratiot","0570","Gratiot","23","570",28668,166796,103406,9061530,328380,1260510
"G2600590","1890","Michigan","260","Hillsdale","0590","Hillsdale","23","590",30660,280710,82743,16534130,547210,2020100
"G2600610","1890","Michigan","260","Houghton","0610","Houghton","23","610",35389,10306,15508,517440,42440,108990
"G2600630","1890","Michigan","260","Huron","0630","Huron","23","630",28545,202953,133957,8662230,518020,1426780
"G2600650","1890","Michigan","260","Ingham","0650","Ingham","23","650",37666,224793,91810,13261640,474340,1662290
"G2600670","1890","Michigan","260","Ionia","0670","Ionia","23","670",32801,253369,82563,12936410,525180,1746720
"G2600690","1890","Michigan","260","Iosco","0690","Iosco","23","690",15224,15058,22712,654550,46120,132650
"G2600710","1890","Michigan","260","Iron","0710","Iron","23","710",4432,775,3787,56720,4230,8510
"G2600730","1890","Michigan","260","Isabella","0730","Isabella","23","730",18784,99419,90470,5229350,205920,744640
"G2600735","1890","Michigan","260","Isle Royale","0735","Isle Royale","23","735",135,,,,,
"G2600750","1890","Michigan","260","Jackson","0750","Jackson","23","750",45031,310568,103087,16611460,528940,1869830
"G2600770","1890","Michigan","260","Kalamazoo","0770","Kalamazoo","23","770",39273,257554,65572,15389700,547230,1823020
"G2600790","1890","Michigan","260","Kalkaska","0790","Kalkaska","23","790",5160,17217,26726,744050,46800,129670
"G2600810","1890","Michigan","260","Kent","0810","Kent","23","810",109922,325749,122160,20860650,855720,2379815
"G2600830","1890","Michigan","260","Keweenaw","0830","Keweenaw","23","830",2894,2495,2790,31600,1530,27160
"G2600850","1890","Michigan","260","Lake","0850","Lake","23","850",6505,14958,20229,665270,37780,115720
"G2600870","1890","Michigan","260","Lapeer","0870","Lapeer","23","870",29213,247769,116506,12320810,484820,1717480
"G2600890","1890","Michigan","260","Leelanau","0890","Leelanau","23","890",7944,40783,69665,1649600,82690,304390
"G2600910","1890","Michigan","260","Lenawee","0910","Lenawee","23","910",48448,345606,102639,24573970,803160,2699300
"G2600930","1890","Michigan","260","Livingston","0930","Livingston","23","930",20858,256873,91282,12243440,409330,1503700
"G2600950","1890","Michigan","260","Luce","0950","Luce","23","950",2455,1614,6826,77290,3520,11240
"G2600970","1890","Michigan","260","Mackinac","0970","Mackinac","23","970",7830,7419,25774,395780,17410,60590
"G2600990","1890","Michigan","260","Macomb","0990","Macomb","23","990",31813,217291,55159,15256400,616080,1693630
"G2601010","1890","Michigan","260","Manistee","1010","Manistee","23","1010",24230,32498,42231,1895490,97500,326480
"G2601015","1890","Michigan","260","Manitou","1015","Manitou","23","1015",860,1356,4363,44350,2680,13230
"G2601030","1890","Michigan","260","Marquette","1030","Marquette","23","1030",39521,10049,15554,445480,35770,78970
"G2601050","1890","Michigan","260","Mason","1050","Mason","23","1050",16385,36213,51167,2257800,113240,341310
"G2601070","1890","Michigan","260","Mecosta","1070","Mecosta","23","1070",19697,80290,83749,3106560,166000,544780
"G2601090","1890","Michigan","260","Menominee","1090","Menominee","23","1090",33639,26485,62369,1378900,66450,309190
"G2601110","1890","Michigan","260","Midland","1110","Midland","23","1110",10657,42319,57867,2202480,105470,353270
"G2601130","1890","Michigan","260","Missaukee","1130","Missaukee","23","1130",5048,15381,24901,625510,32850,128430
"G2601150","1890","Michigan","260","Monroe","1150","Monroe","23","1150",32337,231669,75868,14203950,615385,1615970
"G2601170","1890","Michigan","260","Montcalm","1170","Montcalm","23","1170",32637,174322,116514,7288490,343420,1097060
"G2601190","1890","Michigan","260","Montmorency","1190","Montmorency","23","1190",1487,4764,14058,221030,12750,43930
"G2601210","1890","Michigan","260","Muskegon","1210","Muskegon","23","1210",40013,72179,67037,4032080,191210,550860
"G2601230","1890","Michigan","260","Newaygo","1230","Newaygo","23","1230",20476,90086,96112,3764890,189700,610340
"G2601250","1890","Michigan","260","Oakland","1250","Oakland","23","1250",41245,412624,123732,23898740,909020,2720460
"G2601270","1890","Michigan","260","Oceana","1270","Oceana","23","1270",15698,78017,72277,4222000,196110,588770
"G2601290","1890","Michigan","260","Ogemaw","1290","Ogemaw","23","1290",5583,18348,37760,675450,31290,117290
"G2601310","1890","Michigan","260","Ontonagon","1310","Ontonagon","23","1310",3756,2933,3226,104070,9640,25580
"G2601330","1890","Michigan","260","Osceola","1330","Osceola","23","1330",14630,56463,68716,2500040,130520,438730
"G2601350","1890","Michigan","260","Oscoda","1350","Oscoda","23","1350",1904,8697,28817,270040,14130,54810
"G2601370","1890","Michigan","260","Otsego","1370","Otsego","23","1370",4272,11046,22693,575220,33630,110850
"G2601390","1890","Michigan","260","Ottawa","1390","Ottawa","23","1390",35358,192956,78235,10095340,484370,1334170
"G2601410","1890","Michigan","260","Presque Isle","1410","Presque Isle","23","1410",4687,16845,42257,654580,63660,137080
"G2601430","1890","Michigan","260","Roscommon","1430","Roscommon","23","1430",2033,1661,6414,47950,4440,13520
"G2601450","1890","Michigan","260","Saginaw","1450","Saginaw","23","1450",82273,204363,139821,13609950,640840,1766600
"G2601470","1890","Michigan","260","St Clair","1470","St Clair","23","1470",52105,257691,115865,13361230,620040,1706980
"G2601490","1890","Michigan","260","St Joseph","1490","St Joseph","23","1490",25356,236069,51769,12038810,353530,1157000
"G2601510","1890","Michigan","260","Sanilac","1510","Sanilac","23","1510",32589,269626,147808,10431390,544010,1809050
"G2601530","1890","Michigan","260","Schoolcraft","1530","Schoolcraft","23","1530",5818,3124,12576,178950,8860,29660
"G2601550","1890","Michigan","260","Shiawassee","1550","Shiawassee","23","1550",30952,229585,83664,13558780,573950,1714510
"G2601570","1890","Michigan","260","Tuscola","1570","Tuscola","23","1570",32508,222019,151320,11767210,556710,1736060
"G2601590","1890","Michigan","260","Van Buren","1590","Van Buren","23","1590",30541,241287,80661,12119870,460350,1641930
"G2601610","1890","Michigan","260","Washtenaw","1610","Washtenaw","23","1610",42210,340323,88663,20999710,738150,2150130
"G2601630","1890","Michigan","260","Wayne","1630","Wayne","23","1630",257114,240648,73315,25364450,799690,1967550
"G2601650","1890","Michigan","260","Wexford","1650","Wexford","23","1650",11278,26742,39397,1149040,61350,218280
"G2700010","1890","Minnesota","270","Aitkin","0010","Aitkin","33","10",2462,2689,21489,158950,12690,59130
"G2700030","1890","Minnesota","270","Anoka","0030","Anoka","33","30",9884,41326,132845,5685780,90140,409880
"G2700050","1890","Minnesota","270","Becker","0050","Becker","33","50",9401,71239,127154,2047310,143070,498531
"G2700070","1890","Minnesota","270","Beltrami","0070","Beltrami","33","70",312,129,8650,38850,1650,10780
"G2700090","1890","Minnesota","270","Benton","0090","Benton","33","90",6284,49237,60931,1579500,80590,281955
